"Date","MaxAirTemp","MinAirTemp","AvgSoilTemp2","MinSoilTemp2","AvgSoilTemp4","approx_avg","approx_min"
2021-04-04,73.7,36.3,50.7,39.5,48.1,50.7,39.5
2021-04-05,71.2,46.3,51.5,45.9,50.1,51.5,45.9
2021-04-06,80,43.8,55.2,45.8,52.6,55.2,45.8
2021-04-07,82.5,56,58.6,52.3,55.8,58.6,52.3
2021-04-08,77.2,57.3,57.3,53.6,55.7,57.3,53.6
2021-04-09,78.2,53.9,57.6,51.9,55.6,57.6,51.9
2021-04-10,76.5,50.1,57.7,51,55.8,57.7,51
2021-04-11,60.4,50.9,54.5,51.8,54.6,54.5,51.8
2021-04-12,62.6,45.6,53.4,48.7,53.1,53.4,48.7
2021-04-13,65.6,39.6,52.9,44.3,52.3,52.9,44.3
2021-04-14,61.3,38.5,50.4,42.9,50.7,50.4,42.9
2021-04-15,50.5,31.5,44.9,39.7,47,44.9,39.7
2021-04-16,59.6,39,50,42,48.7,50,42
2021-04-17,59.3,34.7,50,41.5,49.7,50,41.5
2021-04-18,60.8,39.1,52.4,44.2,51.4,52.4,44.2
2021-04-19,67.1,39,51.9,43.4,51,51.9,43.4
2021-04-20,42.8,31.6,44.9,38.7,47.5,44.9,38.7
2021-04-21,42.9,27.8,41.5,38.2,43.9,41.5,38.2
2021-04-22,49.6,26.9,41.9,35.5,42.9,41.9,35.5
2021-04-23,61.6,32.7,45.8,36.4,44.9,45.8,36.4
2021-04-24,59.8,41,47.5,41.3,47.1,47.5,41.3
2021-04-25,56.4,39.4,49.5,44,48.7,49.5,44
2021-04-26,68.4,35.5,51.9,41.6,49.9,51.9,41.6
2021-04-27,84.5,48.5,57.6,47.9,54.3,57.6,47.9
2021-04-28,77.7,63.3,59,55.3,56.9,59,55.3
2021-04-29,64.7,49.4,56.5,51.5,56.3,56.5,51.5
2021-04-30,57.2,42.6,51.9,46.5,52.5,51.9,46.5
2021-05-01,68.9,31.9,50.5,40.7,50.5,50.5,40.7
2021-05-02,81.4,55.9,58.9,51.2,56.4,58.9,51.2
2021-05-03,66.5,56.3,58.6,56,57.6,58.6,56
2021-05-04,64.8,53.7,59.2,55.7,58.2,59.2,55.7
2021-05-05,57.5,44.2,55.5,51,55.6,55.5,51
2021-05-06,59.1,37.4,51.5,45.9,52.4,51.5,45.9
2021-05-07,58.3,41.6,52.8,46.3,52.8,52.8,46.3
2021-05-08,56.3,35.3,52.3,42.4,51.9,52.3,42.4
2021-05-09,50.3,36.7,46.6,42.9,48.9,46.6,42.9
2021-05-10,56,33.8,47.8,39,47.8,47.8,39
2021-05-11,54.8,38,49.9,42.5,49.9,49.9,42.5
2021-05-12,62.6,33.2,53.6,41,52.1,53.6,41
2021-05-13,68.2,37.2,57.4,44.2,55.4,57.4,44.2
2021-05-14,71.1,42,57.5,47.5,56.6,57.5,47.5
2021-05-15,71.8,44.2,57.5,50.3,56.7,57.5,50.3
2021-05-16,74.3,56.8,60.7,54.8,58.9,60.7,54.8
2021-05-17,73.2,54,61.3,55.6,60,61.3,55.6
2021-05-18,82,49.3,63,54,61,63,54
2021-05-19,86.2,57.7,65.3,57.6,63.3,65.3,57.6
2021-05-20,88.3,61.8,67.1,60.1,65,67.1,60.1
2021-05-21,89.3,62.2,68.4,61.2,66.2,68.4,61.2
2021-05-22,86.7,60.6,68,61.7,66.3,68,61.7
2021-05-23,88.1,64.7,69.9,63.4,67.8,69.9,63.4
2021-05-24,87.7,60.6,71.1,64.6,68.7,71.1,64.6
2021-05-25,91.4,67.8,70.8,66,69.3,70.8,66
2021-05-26,76.1,61.3,68.1,63.3,67.5,68.1,63.3
2021-05-27,70.2,53.4,64.4,57.7,64.3,64.4,57.7
2021-05-28,56.4,46.7,56.4,51.8,58.7,56.4,51.8
2021-05-29,61.4,45.6,56.5,49.8,56.7,56.5,49.8
2021-05-30,68,38.3,60.3,47.3,59,60.3,47.3
2021-05-31,73.7,47.1,62.8,52.8,61.4,62.8,52.8
2021-06-01,75.9,58.4,66.6,59.1,64.5,66.6,59.1
2021-06-02,65.7,60.6,62.3,60.9,62.5,62.3,60.9
2021-06-03,77.2,62.4,66.3,61.2,64.4,66.3,61.2
2021-06-04,86.6,62.6,66.9,61.7,65.6,66.9,61.7
2021-06-05,87.8,62.1,69.7,61.1,67.4,69.7,61.1
2021-06-06,89.4,64.7,73.3,63.4,70.3,73.3,63.4
2021-06-07,82.1,71.2,72.3,68.7,70.8,72.3,68.7
2021-06-08,82.9,68.3,71.9,67,70.3,71.9,67
2021-06-09,85.3,68.5,75,67.3,72.4,75,67.3
2021-06-10,84,67.5,74.6,68,72.9,74.6,68
2021-06-11,87.2,65.4,77.3,66.7,74.2,77.3,66.7
2021-06-12,88.9,65.8,79.7,68.8,76.5,79.7,68.8
2021-06-13,85,67.8,79.6,71.5,77.1,79.6,71.5
2021-06-14,81.3,61.5,76.1,67.1,74.6,76.1,67.1
2021-06-15,78.9,57,73.4,64,72.3,73.4,64
2021-06-16,79,50.1,72.6,60.5,71.3,72.6,60.5
2021-06-17,86.4,53.7,73.4,62,71.9,73.4,62
2021-06-18,80.8,63.5,70.8,66,70.4,70.8,66
2021-06-19,82.7,69.8,72.2,68,71.1,72.2,68
2021-06-20,87.8,69.3,76.1,68.3,73.5,76.1,68.3
2021-06-21,79.8,62.1,71.7,65.2,72,71.7,65.2
2021-06-22,69.6,46,68.4,57.3,67.9,68.4,57.3
2021-06-23,76.7,55.3,66.6,61.4,66.7,66.6,61.4
2021-06-24,83.7,61.5,70,61.1,68.5,70,61.1
2021-06-25,78.3,71,69.8,67.7,69.2,69.8,67.7
2021-06-26,86,75,73.6,69.5,71.6,73.6,69.5
2021-06-27,85.6,73.8,74.2,68.6,72.6,74.2,68.6
2021-06-28,88.8,71.3,77.3,69.8,74.8,77.3,69.8
2021-06-29,91.3,71.8,78.7,71.3,76.4,78.7,71.3
2021-06-30,81.6,68.7,74.3,71.7,74,74.3,71.7
2021-07-01,83.3,64.8,74.9,69.7,73.6,74.9,69.7
2021-07-02,77,55,70.9,63.7,70.9,70.9,63.7
2021-07-03,77.6,52.7,69.2,62.7,69.3,69.2,62.7
2021-07-04,88.8,62.8,75.4,66,73,75.4,66
2021-07-05,88.9,66.9,77.6,70.4,75.8,77.6,70.4
2021-07-06,88.5,69,78.4,71.7,76.7,78.4,71.7
2021-07-07,87.3,67.1,76.2,72,75.7,76.2,72
2021-07-08,81.9,67.6,74.4,70.1,73.8,74.4,70.1
2021-07-09,75.2,62.9,72.5,67.5,72.2,72.5,67.5
2021-07-10,77.9,55,71.8,63.8,71.4,71.8,63.8
2021-07-11,71.9,63.8,68.9,66.2,69.4,68.9,66.2
2021-07-12,81.8,66.3,73.3,67.7,71.7,73.3,67.7
2021-07-13,81.3,70.1,73.6,70.4,72.9,73.6,70.4
